product_id,class_id,classification_evidence,source_id,verified_at
supp_0092,hemorrhoid,Multi-signal rule evaluated TFDA active summary (PREDNISOLONE ACETATE;;LIDOCAINE;;ALLANTOIN;;TOCOPHEROL ACETATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0092,local_anesthetic,Multi-signal rule evaluated TFDA active summary (PREDNISOLONE ACETATE;;LIDOCAINE;;ALLANTOIN;;TOCOPHEROL ACETATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0092,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (PREDNISOLONE ACETATE;;LIDOCAINE;;ALLANTOIN;;TOCOPHEROL ACETATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0093,other_rectal,Multi-signal rule evaluated TFDA active summary (ACETYLSALICYLATE (LYSINE)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0094,antibacterial,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0094,antiprotozoal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0094,combination,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0095,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0096,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0097,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0098,hemorrhoid,Multi-signal rule evaluated TFDA active summary (CINCHOCAINE HYDROCHLORIDE;;POLYCRESOLSULFONATE (POLICRESULEN)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0098,local_anesthetic,Multi-signal rule evaluated TFDA active summary (CINCHOCAINE HYDROCHLORIDE;;POLYCRESOLSULFONATE (POLICRESULEN)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0099,other_vaginal,Multi-signal rule evaluated TFDA active summary (DINOPROSTONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0100,hormone,Multi-signal rule evaluated TFDA active summary (ESTRIOL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0101,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0102,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0103,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0104,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0105,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0106,antibacterial,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0106,antiprotozoal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0106,combination,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0107,antibacterial,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0107,antiprotozoal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0107,combination,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0108,antifungal,Multi-signal rule evaluated TFDA active summary (ISOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0109,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0110,hemorrhoid,Multi-signal rule evaluated TFDA active summary (BENZOCAINE (ETHYL AMINOBENZOATE);;TOCOPHEROL ACETATE;;PREDNISOLONE;;TETRACAINE HCL;;ZINC OXIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0110,local_anesthetic,Multi-signal rule evaluated TFDA active summary (BENZOCAINE (ETHYL AMINOBENZOATE);;TOCOPHEROL ACETATE;;PREDNISOLONE;;TETRACAINE HCL;;ZINC OXIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0110,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (BENZOCAINE (ETHYL AMINOBENZOATE);;TOCOPHEROL ACETATE;;PREDNISOLONE;;TETRACAINE HCL;;ZINC OXIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0111,antiseptic,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0112,antiseptic,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0113,antiseptic,Multi-signal rule evaluated TFDA active summary (IODINE (POVIDONE)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0114,antifungal,Multi-signal rule evaluated TFDA active summary (NYSTATIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0115,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0116,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (NAPROXEN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0117,antifungal,Multi-signal rule evaluated TFDA active summary (ISOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0118,hormone,Multi-signal rule evaluated TFDA active summary (PROGESTERONE MICRONIZED) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0119,hemorrhoid,Multi-signal rule evaluated TFDA active summary (BENZOCAINE (ETHYL AMINOBENZOATE);;GLYCYRRHETIC ACID (EQ TO GLYCYRRHETINIC ACID);;PHENYLEPHRINE HCL;;CHLORHEXIDINE ACETATE;;BISMUTH SUBNITRATE (BISMUTH NITRATE BASIC);;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0119,local_anesthetic,Multi-signal rule evaluated TFDA active summary (BENZOCAINE (ETHYL AMINOBENZOATE);;GLYCYRRHETIC ACID (EQ TO GLYCYRRHETINIC ACID);;PHENYLEPHRINE HCL;;CHLORHEXIDINE ACETATE;;BISMUTH SUBNITRATE (BISMUTH NITRATE BASIC);;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0120,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (INDOMETHACIN (eq to Indometacin)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0121,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0122,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0123,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0124,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0125,other_vaginal,Multi-signal rule evaluated TFDA active summary (BUTOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0126,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0127,other_rectal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0128,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0129,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0130,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0131,hemorrhoid,Multi-signal rule evaluated TFDA active summary (SODIUM OLEATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0132,other_vaginal,Multi-signal rule evaluated TFDA active summary (SERTACONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0133,other_rectal,Multi-signal rule evaluated TFDA active summary (AMINOSALICYLIC ACID META-) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0134,hemorrhoid,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0134,local_anesthetic,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0135,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0136,other_rectal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0137,other_rectal,Multi-signal rule evaluated TFDA active summary (DIPROPHYLLINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0138,antifungal,Multi-signal rule evaluated TFDA active summary (ISOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0139,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0140,antifungal,Multi-signal rule evaluated TFDA active summary (NYSTATIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0141,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0142,other_rectal,Multi-signal rule evaluated TFDA active summary (ASPIRIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0143,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (INDOMETHACIN (eq to Indometacin)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0144,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0145,hormone,Multi-signal rule evaluated TFDA active summary (ESTRIOL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0146,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0147,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0148,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
